symbol,name,sector,industry,country,market_cap,exchange,currency
SGI,Somnigroup International Inc. Common Stock,Consumer Discretionary,Household Durables,United States,Large Cap,NYQ,USD
SGMS,Scientific Games Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NMS,USD
SGP,SpyGlass Pharma Inc. Common Stock,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
SGRY,"Surgery Partners, Inc.",Health Care,Health Care Equipment & Supplies,United States,Mid Cap,NMS,USD
SGU,"Star Group, L.P.",Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
SHAK,Shake Shack Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
SHC,Sotera Health Company,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
SHCR,Sharecare Inc. Class A Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
SHEN,Shenandoah Telecommunications Company,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NMS,USD
SHLS,"Shoals Technologies Group, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals",United States,Small Cap,NGM,USD
SHLX,"Shell Midstream Partners, L.P.",Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
SHMP,NaturalShrimp Incorporated,Consumer Staples,Household Products,United States,Small Cap,PNK,USD
SHOO,"Steven Madden, Ltd.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NMS,USD
SHW,Sherwin-Williams Company,Materials,Chemicals,United States,Large Cap,NYQ,USD
SHYF,"The Shyft Group, Inc.",Industrials,Machinery,United States,Small Cap,NMS,USD
SIFG.AS,Sif Holding N.V.,Industrials,Building Products,Netherlands,Small Cap,AMS,EUR
SIGA,"SIGA Technologies, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
SILK,"Silk Road Medical, Inc",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
SION,Sionna Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
SIRI,Sirius XM Holdings Inc.,Communication Services,Media,United States,Mid Cap,NMS,USD
SITM,SiTime Corporation,Information Technology,Semiconductors & Semiconductor Equipment,United States,Large Cap,NMS,USD
SIX,Six Flags Entertainment Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
SJI,"South Jersey Industries, Inc.",Utilities,Multi-Utilities,United States,Mid Cap,NYQ,USD
SJM,J.M. Smucker Company,Consumer Staples,Food & Staples Retailing,United States,Large Cap,NYQ,USD
SJW,SJW Group,Utilities,Water Utilities,United States,Small Cap,NYQ,USD
SKLZ-WT,Skillz Inc,Communication Services,Interactive Media & Services,United States,Mid Cap,NYQ,USD
SKX,"Skechers U.S.A., Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NYQ,USD
SKY,Skyline Champion Corporation,Industrials,Construction & Engineering,United States,Mid Cap,NYQ,USD
SKYH,Sky Harbour Group Corporation Class A Common Stock,Industrials,Aerospace & Defense,United States,Small Cap,NYQ,USD
SKYT,"SkyWater Technology, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,NMS,USD
SKYW,"SkyWest, Inc.",Industrials,Airlines,United States,Mid Cap,NMS,USD
SL2.F,Sleep Number Corporation,Consumer Discretionary,Household Durables,United States,Mid Cap,FRA,EUR
SLAB,Silicon Laboratories Inc.,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
SLB,Schlumberger Limited,Energy,Energy Equipment & Services,United States,Large Cap,NYQ,USD
SLCA,"U.S. Silica Holdings, Inc.",Energy,Energy Equipment & Services,United States,Small Cap,NYQ,USD
SLDB,Solid Biosciences Inc.,Health Care,Pharmaceuticals,United States,Small Cap,NMS,USD
SLDP,Solid Power Inc. Class A Common Stock,Industrials,Electrical Equipment,United States,Small Cap,NMS,USD
SLGC,SomaLogic Inc. Class A Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
SLGN,Silgan Holdings Inc.,Consumer Discretionary,Distributors,United States,Mid Cap,NMS,USD
SLIGR.AS,Sligro Food Group N.V.,Consumer Staples,Food & Staples Retailing,Netherlands,Small Cap,AMS,EUR
SLMNP,"A. Schulman, Inc.",Materials,Chemicals,United States,Large Cap,PNK,USD
SLNHP,Soluna Holdings Inc 9.0% Series A Cumulative Perpetual Preferred Stock ,Information Technology,Software,United States,Small Cap,NMS,USD
SLNO,"Soleno Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
SLS,"SELLAS Life Sciences Group, Inc.",Health Care,Biotechnology,United States,Small Cap,NCM,USD
SLVM,Sylvamo Corporation Common Stock,Materials,Paper & Forest Products,United States,Small Cap,NYQ,USD
SM,SM Energy Company,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
SMAR,SMARTSHEET INC.,Information Technology,Software,United States,Mid Cap,NYQ,USD
SMC,Summit Midstream Corporation Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
SMCI,"Super Micro Computer, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals",United States,Large Cap,NMS,USD
SMCIP,Super Micro Computer Inc. Depositary Shares representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock,Information Technology,"Technology Hardware, Storage & Peripherals",United States,Large Cap,NMS,USD
SMG,The Scotts Miracle-Gro Company,Materials,Construction Materials,United States,Mid Cap,NYQ,USD
SMLP,"Summit Midstream Partners, LP",Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
SMLR,"Semler Scientific, Inc.",Health Care,Health Care Technology,United States,Small Cap,PNK,USD
SMMT,Summit Therapeutics Inc.,Health Care,Biotechnology,United States,Large Cap,NMS,USD
SMP,"Standard Motor Products, Inc.",Consumer Discretionary,Auto Components,United States,Small Cap,NYQ,USD
SMPL,The Simply Good Foods Company,Consumer Staples,Food & Staples Retailing,United States,Small Cap,NCM,USD
SMR,NuScale Power Corporation Class A Common Stock,Industrials,Electrical Equipment,United States,Mid Cap,NYQ,USD
SMTC,Semtech Corporation,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
SNA,Snap-on Incorporated,Industrials,Building Products,United States,Large Cap,NYQ,USD
SNAP,Snap Inc.,Communication Services,Diversified Telecommunication Services,United States,Mid Cap,NYQ,USD
SNCY,"Sun Country Airlines Holdings, Inc.",Industrials,Airlines,United States,Small Cap,NMS,USD
SNDA,Sonida Senior Living Inc. Common Stock,Health Care,Health Care Equipment & Supplies,United States,Small Cap,NYQ,USD
SNDK,Sandisk Corporation Common Stock,Information Technology,"Electronic Equipment, Instruments & Components",United States,Large Cap,NMS,USD
SNDKV,Sandisk Corporation Common Stock When-Issued,Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NMS,USD
SNDR,"Schneider National, Inc.",Industrials,Transportation Infrastructure,United States,Mid Cap,NYQ,USD
SNDX,Syndax Pharmaceuticals Inc,Health Care,Biotechnology,United States,Small Cap,NMS,USD
SNOW,"Snowflake, Inc.",Information Technology,Software,United States,Large Cap,NYQ,USD
SNPO,Snap One Holdings Corp. Common Stock,Consumer Discretionary,,United States,Small Cap,NMS,USD
SNPS,"Synopsys, Inc.",Information Technology,Software,United States,Large Cap,NMS,USD
SNX,TD SYNNEX Corporation,Information Technology,IT Services,United States,Large Cap,NYQ,USD
SO,The Southern Company,Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
SOI,"Solaris Oilfield Infrastructure, Inc.",Energy,Energy Equipment & Services,United States,Small Cap,NYQ,USD
SOLSV,Solstice Advanced Materials Inc. Common Stock When Issued,Industrials,Aerospace & Defense,United States,Mid Cap,NMS,USD
SOLV,Solventum Corporation Common Stock,Health Care,Health Care Technology,United States,Large Cap,NYQ,USD
SOLY,"Soliton, Inc.",Health Care,Health Care Technology,United States,Small Cap,NCM,USD
SON,Sonoco Products Company,Consumer Discretionary,Distributors,United States,Mid Cap,NYQ,USD
SONO,"Sonos, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,NMS,USD
SOT.DE,Southern Company,Utilities,,United States,Large Cap,GER,EUR
SOUN,SoundHound AI Inc Class A Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
SOVO,Sovos Brands Inc. Common Stock,Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NMS,USD
SP,SP Plus Corporation,Industrials,Professional Services,United States,Small Cap,NMS,USD
SPB,"Spectrum Brands Holdings, Inc.",Consumer Staples,Household Products,United States,Small Cap,NYQ,USD
SPCE.MX,"Virgin Galactic Holdings, Inc.",Industrials,Aerospace & Defense,United States,Mid Cap,MEX,MXN
SPH,"Suburban Propane Partners, L.P.",Utilities,Gas Utilities,United States,Small Cap,NYQ,USD
SPHR,Sphere Entertainment Co.,Consumer Discretionary,,United States,Mid Cap,NYQ,USD
SPKE,"Spark Energy, Inc.",Utilities,Electric Utilities,United States,Small Cap,NMS,USD
SPLK,Splunk Inc.,Information Technology,Software,United States,Large Cap,NMS,USD
SPLP,Steel Partners Holdings L.P.,Industrials,Industrial Conglomerates,United States,Small Cap,NYQ,USD
SPNE,SeaSpine Holdings Corporation,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
SPR,"Spirit AeroSystems Holdings, Inc.",Industrials,Aerospace & Defense,United States,Mid Cap,NYQ,USD
SPRY,ARS Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
SPSC,"SPS Commerce, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
SPT,"Sprout Social, Inc.",Information Technology,Software,United States,Small Cap,NMS,USD
SPTN,SpartanNash Company,Consumer Staples,Food & Staples Retailing,United States,Small Cap,NMS,USD
SPXC,SPX Corporation,Industrials,Machinery,United States,Large Cap,NYQ,USD
SQ,"Square, Inc.",Information Technology,Software,United States,Large Cap,NYQ,USD
SQSP,"Squarespace, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
SR,Spire Inc.,Utilities,Gas Utilities,United States,Mid Cap,NYQ,USD
SRCL,"Stericycle, Inc.",Industrials,Transportation Infrastructure,United States,Mid Cap,NMS,USD
SRDX,"Surmodics, Inc.",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
SRE,Sempra Energy,Utilities,Multi-Utilities,United States,Large Cap,NYQ,USD
SRLP,Sprague Resources LP,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
SRNE,"Sorrento Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
SRPT,"Sarepta Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
SRRK,Scholar Rock Holding Corporation,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
SSD,"Simpson Manufacturing Co., Inc.",Industrials,Building Products,United States,Mid Cap,NYQ,USD
SSP,E. W. Scripps Company Class A,Communication Services,Media,United States,Small Cap,NMS,USD
SSTK,"Shutterstock, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
SSYS,Stratasys Ltd.,Information Technology,"Technology Hardware, Storage & Peripherals",United States,Small Cap,NMS,USD
ST,Sensata Technologies Holding plc,Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NYQ,USD
STAA,STAAR Surgical Company,Health Care,Health Care Equipment & Supplies,United States,Small Cap,NGM,USD
STAY,"Extended Stay America, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NMS,USD
STER,Sterling Check Corp. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
STLA,Stellantis N.V.,Consumer Discretionary,Automobiles,Netherlands,Large Cap,NYQ,USD
STLD,"Steel Dynamics, Inc.",Materials,Metals & Mining,United States,Large Cap,NMS,USD
STMP,Stamps.com Inc.,Information Technology,Software,United States,Mid Cap,NMS,USD
STOK,"Stoke Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
STR,Sitio Royalties Corp. Class A Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,ASE,USD
STRA,"Strategic Education, Inc.",Consumer Staples,Household Products,United States,Small Cap,NMS,USD
STRC,Sarcos Technology and Robotics Corporation Common Stock,Industrials,Building Products,United States,Large Cap,NMS,USD
STRD,MicroStrategy Incorporated 10.00% Series A Perpetual Stride Preferred Stock,Information Technology,Software,United States,Large Cap,NMS,USD
STRK,MicroStrategy Incorporated 8.00% Series A Perpetual Strike Preferred Stock,Information Technology,Software,United States,Large Cap,NMS,USD
STRL,"Sterling Construction Company, Inc.",Industrials,Construction & Engineering,United States,Large Cap,NMS,USD
STRO,"Sutro Biopharma, Inc.",Health Care,Biotechnology,United States,Small Cap,NGM,USD
STRT,Strattec Security Corporation,Consumer Discretionary,Auto Components,United States,Small Cap,NGM,USD
STUB,StubHub Holdings Inc. Class A Common Stock,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
STZ,"Constellation Brands, Inc.",Consumer Staples,Beverages,United States,Large Cap,NYQ,USD
SU5.F,"Perry Ellis International, Inc.",Consumer Discretionary,,United States,Small Cap,FRA,EUR
SUIC,Sino United Worldwide Consolidated Ltd.,Information Technology,IT Services,United States,Small Cap,PNK,USD
SUJA,Suja Life Inc. Class A Common Stock,Consumer Staples,Beverages,United States,Small Cap,NMS,USD
SUM,"Summit Materials, Inc.",Materials,Construction Materials,United States,Mid Cap,NYQ,USD
SUMO,"SUMO LOGIC, INC.",Information Technology,Software,United States,Small Cap,NMS,USD
SUN,Sunoco LP,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
SUNB,Sunbelt Rentals Holdings Inc. Common Stock,Industrials,Professional Services,United States,Large Cap,NYQ,USD
SUNC,"Suncast Solar Energy, Inc.",Industrials,Transportation Infrastructure,United States,Mid Cap,PNK,USD
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,Pharmaceuticals,United States,Mid Cap,NGM,USD
SVMK,SVMK Inc.,Information Technology,Software,United States,Mid Cap,NMS,USD
SVRA,Savara Inc.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
SVV,Savers Value Village Inc. Common Stock,Consumer Discretionary,Automobiles,United States,Small Cap,NYQ,USD
SWAV,"SHOCKWAVE MEDICAL, INC.",Health Care,Health Care Technology,United States,Large Cap,NMS,USD
SWBI,"Smith & Wesson Brands, Inc.",Industrials,Aerospace & Defense,United States,Small Cap,NMS,USD
SWCH,"Switch, Inc.",Information Technology,IT Services,United States,Mid Cap,NYQ,USD
SWI,SolarWinds Corporation,Information Technology,Software,United States,Mid Cap,NYQ,USD
SWIM,"Latham Group, Inc.",Industrials,Building Products,United States,Small Cap,NMS,USD
SWK,"Stanley Black & Decker, Inc.",Industrials,Building Products,United States,Large Cap,NYQ,USD
SWKS,"Skyworks Solutions, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
SWM,"Schweitzer-Mauduit International, Inc.",Materials,Paper & Forest Products,United States,Small Cap,NYQ,USD
SWMR,Swarmer Inc Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
SWN,Southwestern Energy Company,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
SWTX,"SpringWorks Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
SWX,"Southwest Gas Holdings, Inc.",Utilities,Gas Utilities,United States,Mid Cap,NYQ,USD
SXC,"SunCoke Energy, Inc.",Materials,Metals & Mining,United States,Small Cap,NYQ,USD
SXI,Standex International Corporation,Industrials,Machinery,United States,Mid Cap,NYQ,USD
SXT,Sensient Technologies Corporation,Materials,Chemicals,United States,Mid Cap,NYQ,USD
SYK,Stryker Corporation,Health Care,Health Care Technology,United States,Large Cap,NYQ,USD
SYKE,"Sykes Enterprises, Incorporated",Information Technology,IT Services,United States,Small Cap,NMS,USD
SYNA,Synaptics Incorporated,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
SYNH,"Syneos Health, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
SYRE,Spyre Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
SYRSW,"Syros Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,PNK,USD
SYV.F,3D Systems Corporation,Information Technology,"Technology Hardware, Storage & Peripherals",United States,Mid Cap,FRA,EUR
SYX,Systemax Inc.,Industrials,Trading Companies & Distributors,United States,Small Cap,NYQ,USD
SYY,Sysco Corporation,Consumer Staples,Food & Staples Retailing,United States,Large Cap,NYQ,USD
T,AT&T Inc.,Communication Services,Diversified Telecommunication Services,United States,Large Cap,NYQ,USD
TA,TravelCenters of America Inc.,Consumer Discretionary,Specialty Retail,United States,Small Cap,NMS,USD
TACO,"Del Taco Restaurants, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NCM,USD
TALK,Talkspace Inc. Common Stock,Health Care,Health Care Providers & Services,United States,Small Cap,NMS,USD
TALO,Talos Energy Inc.,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
TAP,Molson Coors Beverage Company,Consumer Staples,Beverages,United States,Mid Cap,NYQ,USD
TARA,"Protara Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NGM,USD
TARS,"Tarsus Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
TASK,TaskUs Inc. Class A Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
TAST,"Carrols Restaurant Group, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NMS,USD
TCMD,"Tactile Systems Technology, Inc.",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
TCNNF,Trulieve Cannabis Corp.,Health Care,Pharmaceuticals,United States,Mid Cap,PNK,USD
TDAY,USA TODAY Co. Inc. Common Stock,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
TDC,Teradata Corporation,Information Technology,IT Services,United States,Mid Cap,NYQ,USD
TDCX,TDCX Inc. American Depositary Shares each representing one Class A ordinary share,Information Technology,Software,United States,Small Cap,ASE,USD
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,United States,Large Cap,NYQ,USD
TDOC,"Teladoc Health, Inc.",Health Care,Health Care Providers & Services,United States,Small Cap,NYQ,USD
TDUP,ThredUp Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,United States,Small Cap,NMS,USD
TDW,Tidewater Inc.,Energy,Energy Equipment & Services,United States,Mid Cap,NYQ,USD
TDY,Teledyne Technologies Incorporated,Information Technology,"Electronic Equipment, Instruments & Components",United States,Large Cap,NYQ,USD
TECH,Bio-Techne Corporation,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
TECX,Tectonic Therapeutic Inc. Common Stock,Health Care,,United States,Small Cap,NMS,USD
TELL,Tellurian Inc.,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NMS,USD
TELZ,Tellurian Inc. 8.25% Senior Notes due 2028,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,ASE,USD
TEM,Tempus AI Inc. Class A Common Stock,Communication Services,Diversified Telecommunication Services,United States,Mid Cap,NMS,USD
TEN,Tenneco Inc.,Consumer Discretionary,Auto Components,United States,Small Cap,NYQ,USD
TENB,"Enable Holdings, Inc.",Consumer Discretionary,Internet & Direct Marketing Retail,United States,Mid Cap,NMS,USD
TER,"Teradyne, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Large Cap,NMS,USD
TERN,"Terns Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
TEX,Terex Corporation,Industrials,Machinery,United States,Mid Cap,NYQ,USD
TFAN,TradeFan Inc.,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,PNK,USD
TFX,Teleflex Incorporated,Health Care,Health Care Equipment & Supplies,United States,Mid Cap,NYQ,USD
TG,Tredegar Corporation,Materials,Chemicals,United States,Small Cap,NYQ,USD
TGAN,"Transphorm, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,PNK,USD
TGI,"Triumph Group, Inc.",Industrials,Aerospace & Defense,United States,Mid Cap,NYQ,USD
TGNA,TEGNA Inc.,Communication Services,Media,United States,Mid Cap,NYQ,USD
TGT,Target Corporation,Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
TGTX,"TG Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NCM,USD
TH,Target Hospitality Corp.,Energy,Energy Equipment & Services,United States,Small Cap,NCM,USD
TH1.F,"TTEC Holdings, Inc.",Information Technology,IT Services,United States,Mid Cap,FRA,EUR
THC,Tenet Healthcare Corporation,Health Care,Health Care Equipment & Supplies,United States,Large Cap,NYQ,USD
THO,"Thor Industries, Inc.",Consumer Discretionary,Automobiles,United States,Mid Cap,NYQ,USD
THR,"Thermon Group Holdings, Inc.",Industrials,Machinery,United States,Small Cap,NYQ,USD
THRM,Gentherm Incorporated,Consumer Discretionary,Auto Components,United States,Small Cap,NMS,USD
THRN,Thorne Healthtech Inc. Common Stock,Consumer Staples,Food & Staples Retailing,United States,Small Cap,NMS,USD
THS,"TreeHouse Foods, Inc.",Consumer Staples,Food & Staples Retailing,United States,Small Cap,NYQ,USD
TILE,"Interface, Inc.",Consumer Discretionary,Household Durables,United States,Small Cap,NMS,USD
TITN,Titan Machinery Inc.,Industrials,Trading Companies & Distributors,United States,Small Cap,NMS,USD
TJ9.F,"Cutera, Inc.",Health Care,Health Care Technology,United States,Small Cap,FRA,EUR
TJX,TJX Companies Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Large Cap,NYQ,USD
TKO,TKO Group Holdings Inc. Class A Common Stock,Communication Services,,United States,Large Cap,NYQ,USD
TKR,Timken Company,Industrials,Building Products,United States,Mid Cap,NYQ,USD
TKWY.AS,Just Eat Takeaway.com N.V.,Consumer Discretionary,Internet & Direct Marketing Retail,Netherlands,Large Cap,AMS,EUR
TLFP.F,DZS Inc.,Information Technology,Communications Equipment,United States,Small Cap,FRA,EUR
TLMD,"SOC Telemed, Inc.",Health Care,Health Care Equipment & Supplies,United States,Small Cap,NMS,USD
TLN,Talen Energy Corporation Common Stock,Utilities,Electric Utilities,United States,Large Cap,NMS,USD
TMDX,"TransMedics Group, Inc.",Health Care,Health Care Technology,United States,Mid Cap,NMS,USD
TMHC,Taylor Morrison Home Corporation,Industrials,Construction & Engineering,United States,Mid Cap,NYQ,USD
TMO,Thermo Fisher Scientific Inc.,Health Care,Biotechnology,United States,Large Cap,NYQ,USD
TMST,TimkenSteel Corporation,Materials,Metals & Mining,United States,Small Cap,NYQ,USD
TMUS,"T-Mobile US, Inc.",Communication Services,Diversified Telecommunication Services,United States,Mega Cap,NMS,USD
TMX,"Terminix Global Holdings, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
TNC,Tennant Company,Industrials,Machinery,United States,Small Cap,NYQ,USD
TNDM,"Tandem Diabetes Care, Inc.",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
TNET,"TriNet Group, Inc.",Industrials,Professional Services,United States,Small Cap,NYQ,USD
TNGX,Tango Therapeutics Inc.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
TNL,Travel + Leisure Co.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
TOGL,Toga Limited,Information Technology,Software,United States,Small Cap,PNK,USD
TOL,"Toll Brothers, Inc.",Industrials,Construction & Engineering,United States,Large Cap,NYQ,USD
TOM2.AS,TomTom N.V.,Information Technology,Software,Netherlands,Small Cap,AMS,EUR
TOST,Toast Inc. Class A Common Stock,Information Technology,Software,United States,Large Cap,NYQ,USD
TPB,Turning Point Brands Inc,Consumer Staples,Tobacco,United States,Mid Cap,NYQ,USD
TPC,Tutor Perini Corporation,Industrials,Construction & Engineering,United States,Mid Cap,NYQ,USD
TPCO,Tribune Publishing Company,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NGM,USD
TPH,"Tri Pointe Homes, Inc.",Industrials,Construction & Engineering,United States,Mid Cap,NYQ,USD
TPL,Texas Pacific Land Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
TPR,"Tapestry, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Large Cap,NYQ,USD
TPTX,"Turning Point Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
TPX,"Tempur Sealy International, Inc.",Consumer Discretionary,Household Durables,United States,Large Cap,NYQ,USD
TR,"Tootsie Roll Industries, Inc.",Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NYQ,USD
TR5.F,Trinseo S.A.,Materials,Chemicals,United States,Mid Cap,FRA,EUR
TRAX,First Tracks Biotherapeutics Inc. Ordinary Shares ,Health Care,Biotechnology,United States,Small Cap,NMS,USD
TRAXV,First Tracks Biotherapeutics Inc. Ordinary Shares When-Issued,Health Care,Biotechnology,United States,Small Cap,NMS,USD
TRC,Tejon Ranch Co.,Industrials,Industrial Conglomerates,United States,Small Cap,NYQ,USD
TRDA,Entrada Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
TREX,"Trex Company, Inc.",Industrials,Building Products,United States,Mid Cap,NYQ,USD
TRGP,Targa Resources Corp.,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
TRIP,"TripAdvisor, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NMS,USD
TRMB,Trimble Inc.,Information Technology,"Electronic Equipment, Instruments & Components",United States,Large Cap,NMS,USD
TRML,Tourmaline Bio Inc. Common Stock,Health Care,,United States,Small Cap,NMS,USD
TRN,"Trinity Industries, Inc.",Industrials,Road & Rail,United States,Mid Cap,NYQ,USD
TRNS,"Transcat, Inc.",Industrials,Trading Companies & Distributors,United States,Small Cap,NGM,USD
TROX,Tronox Holdings plc,Materials,Chemicals,United States,Small Cap,NYQ,USD
TRS,TriMas Corporation,Industrials,Machinery,United States,Small Cap,NMS,USD
TRTK,TORtec Group Corporation,Industrials,Transportation Infrastructure,United States,Small Cap,PNK,USD
TRU,TransUnion,Industrials,Professional Services,United States,Large Cap,NYQ,USD
TRVI,"Trevi Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
TSCO,Tractor Supply Company,Consumer Discretionary,Specialty Retail,United States,Large Cap,NMS,USD
TSHA,"Taysha Gene Therapies, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobiles,United States,Mega Cap,NMS,USD
TSN,"Tyson Foods, Inc. Class A",Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
TTAN,ServiceTitan Inc. Class A Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
TTC,The Toro Company,Industrials,Building Products,United States,Mid Cap,NYQ,USD
TTD,"The Trade Desk, Inc.",Information Technology,Software,United States,Large Cap,NGM,USD
TTEK,"Tetra Tech, Inc.",Industrials,Construction & Engineering,United States,Mid Cap,NMS,USD
TTI,"TETRA Technologies, Inc.",Energy,Energy Equipment & Services,United States,Small Cap,NYQ,USD
TTMI,"TTM Technologies, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Large Cap,NMS,USD
TUP.F,Tupperware Brands Corporation,Consumer Discretionary,Distributors,United States,Small Cap,FRA,EUR
TVTX,"Travere Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NGM,USD
